,setpoint_raw-global_latitude,setpoint_raw-global_longitude,setpoint_raw-global_altitude,battery_voltage,battery_current,battery_temperature,battery_percentage,global_position-local_pose.pose.position.x,global_position-local_pose.pose.position.y,global_position-local_pose.pose.position.z,global_position-local_pose.pose.orientation.x,global_position-local_pose.pose.orientation.y,global_position-local_pose.pose.orientation.z,global_position-local_twist.twist.linear.x,global_position-local_twist.twist.linear.y,global_position-local_twist.twist.linear.z,imu-data_orientation.x,imu-data_orientation.y,imu-data_orientation.z,imu-data_orientation.w,imu-data_angular_velocity.x,imu-data_angular_velocity.y,imu-data_angular_velocity.z,rc-out_channels_0,rc-out_channels_1,rc-out_channels_2,rc-out_channels_3,rc-out_channels_4,vfr_hud_airspeed,vfr_hud_groundspeed,vfr_hud_heading,vfr_hud_throttle,vfr_hud_altitude,vfr_hud_climb,global_position-global_altitude,global_position-global_longitude,global_position-global_latitude,global_position-raw-satellites_data,setpoint_raw-target_global_latitude,setpoint_raw-target_global_longitude,setpoint_raw-target_global_altitude,setpoint_raw-target_global_yaw,state_connected,state_armed,state_guided,state_manual_input,state_system_status,battery_drain_rate,battery_change_rate,gyro_magnitude,quaternion_magnitude,rc_output_mean,rc_output_std,battery_voltage_rolling_std,throttle_altitude_ratio,motion_activity_level
global_position-local_twist.twist.linear.y,0.016011357845344777,-0.03637854728828118,0.02676454231879167,0.003802443180451176,0.006039643664063226,,-0.01649481707742302,-0.0,0.0,0.10993253180647525,0.1021925715474275,-0.0035108807317659188,-0.16832528959170848,-0.17805759330390034,1.0,-0.19538132718955847,0.10945825458985058,0.009736681478347694,-0.1789461990280335,-0.14189947999771432,-0.0638476533981503,-0.014882130932692514,-0.16269739133008973,0.04244198526004452,0.05690797028284321,-0.04574077247422916,-0.009574203305797745,,0.2746555735641818,0.29868013923222736,0.04479378965900984,-0.004327993712822618,0.11244519120510285,0.16341401513531387,0.1129568185514268,-0.1608514410330329,0.0610772940357278,0.047738770677636926,-0.001825142976757796,0.0032522820212949953,-0.00012724092999698844,,,-0.00423594210224445,-0.005111378701678963,,-0.00435031481347212,,,0.017373661322961954,0.008838168915322407,0.004836897137934836,-0.012467268859022444,0.002580677098252998,0.04587227329065277,0.017373661322961954
global_position-local_twist.twist.linear.z,0.009903294990463923,-0.001602540847708454,0.02664554340813229,0.017053466455989597,-0.03644959639977022,,0.014090203333268866,-0.0,0.0,0.06022381989692116,0.016814824952562386,0.03828716261274265,0.07174508996948659,0.06176690372486626,-0.19538132718955847,1.0,0.030753961555257642,0.03865395251749439,0.0740757208031026,-0.02572032255917003,0.016166118318326386,-0.009643605778183783,0.13243847752896115,-0.045982564227671587,0.01197043523637727,-0.014246789979538812,-0.002929246865584057,,-0.06529059030272708,-0.18553641943585308,0.07677414100726933,-0.02922653103722984,0.048126733255156165,-0.8581463176890154,0.04867239648211346,-0.01877649099369296,0.029514692481615888,0.033299659146501175,0.0009431770012908801,-0.001423568236749996,0.005990131980166548,,,-0.0008407150584415011,-0.0036710686886136097,,-0.0023232766376072305,,,-0.017664835008597793,-0.03698612854735957,-0.013060297311597245,-0.00529827389365967,0.011737760063738426,0.043288611958809696,-0.017664835008597793
imu-data_orientation.x,0.006754191273215079,-0.010770367573348464,0.01888745348201052,-0.01883292152505938,-0.060609720809200365,,0.040838684156666624,-0.0,0.0,0.10559858413093537,0.8883051893631754,0.1247990600250365,-0.10383835555178288,-0.23990764994816174,0.10945825458985058,0.030753961555257642,1.0,0.12391303648091108,-0.10074734612169478,0.07023601442455793,0.04235473867721444,-0.04185857540725044,0.008575561588174449,0.02282748854456462,0.058996710001188175,-0.0060292302811223225,0.04090910343781435,,0.14063348135465556,0.12125406951175295,0.09130227062763407,0.02364697083173802,0.12692311650934865,-0.08121188592861585,0.07706266655429694,-0.016731033360816987,0.014097998884834536,0.05657392472022993,0.03151449829838998,-0.04273298854506346,0.029227281948114133,,,0.005570442196670614,0.0009583732217517911,,-0.014616822269324531,,,0.08067851894926707,-0.004045834417969293,0.029359798586792937,0.025494752030883507,-0.00217008582300409,0.027977657164422538,0.08067851894926707
imu-data_orientation.y,-0.019134985398890504,0.02628006961734613,0.02768934458099112,-0.28749094162492267,0.003470164016814346,,0.02849507978942997,-0.0,0.0,0.10787318691911893,0.1126814959796841,0.9954443993463346,-0.033383245161805054,0.1566635238628576,0.009736681478347694,0.03865395251749439,0.12391303648091108,1.0,-0.03521409920910779,-0.13831387024529734,-0.1309797048454392,0.12406455456152335,0.11642367621297708,0.0920701180987093,0.17744220041556166,0.21306960908489997,0.23436050323807467,,0.009118665652567992,-0.004373866415733962,-0.22216063766827737,0.3518448299695198,0.03898502140117922,-0.04196401519674801,0.008799319579711702,0.15321672355307436,-0.06555071077791053,-0.13266529204165625,-0.014239734467101988,0.01632169722981316,0.0032390006094474896,,,0.016004449668044204,0.012371884056935453,,-0.004537328637303265,,,-0.036245820834376045,-0.004319164211170179,0.20243913856713505,0.1979188432015644,-0.006605918241126009,0.033835344795472115,-0.036245820834376045
imu-data_orientation.z,0.09166910304429804,-0.08171871679088755,0.043495477722668395,-0.08508016319612695,-0.02988545376042047,,-0.03696088895134847,0.0,-0.0,0.09329700435130656,-0.1293350782005695,-0.03676062562360328,0.973785504943597,0.3273890089901851,-0.1789461990280335,0.0740757208031026,-0.10074734612169478,-0.03521409920910779,1.0,-0.7928282944920164,0.027120733063846634,-0.045709362513700114,0.05779225750734039,0.06694952037603817,-0.08719228518253452,0.193258371781949,0.08321361193367714,,0.02583556575594852,0.0363263918304615,-0.5232653620901158,0.08914289687431173,0.168119020702308,-0.03813557519077172,0.21981751973932284,-0.27772002671514195,0.3405639318786316,-0.15703560787296658,0.0312862950815881,-0.02318116654927016,0.018718116350365455,,,0.011065332805273165,-0.004593158689218695,,-0.008270002987741354,,,0.09663209527554863,-0.010315489991238498,0.08304796620610763,0.11928802376791682,-0.0009577898253364055,0.0722634916984703,0.09663209527554863
imu-data_orientation.w,-0.1492820742248901,0.13259362619657727,-0.07758953906750898,0.12783390683270565,0.015090428165016453,,0.07275078174748113,-0.0,0.0,-0.22723550481983115,0.07866245012228133,-0.13560073888167928,-0.7815701824888424,-0.17555468273105873,-0.14189947999771432,-0.02572032255917003,0.07023601442455793,-0.13831387024529734,-0.7928282944920164,1.0,0.03145299994413656,-0.002711070519830763,-0.03274152472751854,-0.11484106973203329,0.048279564589872155,-0.22127275115976078,-0.14244948298639604,,-0.11772199573947678,-0.10879617351556557,0.4370061530471078,-0.15927276182807937,-0.31726007799678874,-0.002174582401132598,-0.4094174174952636,0.449757191486273,-0.5500944298382315,0.2900862932076184,-0.05711279272203615,0.05146065628518243,-0.0410377831611066,,,-0.008935245642685646,0.011849656643549894,,0.018368048951358684,,,-0.12120201317288319,0.004020751633075318,-0.13007116369921098,-0.15918957469737383,-0.011122309385003436,-0.1307421579684872,-0.12120201317288319
imu-data_angular_velocity.x,0.0065872587248924225,-0.00546782663988719,-7.408899540469633e-05,0.009723054479074155,-0.002314803029145562,,-0.00621384255031542,0.0,-0.0,-0.0012774186707217902,0.102372125373922,-0.11013531038507705,0.029255010285980515,-0.01795049752943532,-0.0638476533981503,0.016166118318326386,0.04235473867721444,-0.1309797048454392,0.027120733063846634,0.03145299994413656,1.0,-0.07190072143284443,0.1943744986185453,0.04898918891204576,0.002046416593637661,-0.008328400560231196,0.005328589596204211,,-0.0022204396868111373,-0.003139807444324675,0.03208431848570197,-0.028857222809512084,0.007660714125376756,-0.02420542174772909,0.013813078928201345,-0.027514024964173454,0.025520386671565455,-0.001577929343150068,0.008318986720628248,-0.007683537679908821,0.007206176312635164,,,-0.00039806092419280583,-0.0017518364754559965,,-0.002015348450865756,,,0.16580424947984812,-0.0032313377898141177,0.010424782527174332,0.0070307889621806785,0.005520951095706079,0.001077879720430622,0.16580424947984812
imu-data_angular_velocity.y,-0.02195535423853824,0.023493749107397606,0.0011964334461746773,-0.01925886733571285,-0.0034948984867352473,,0.02463612380442823,-0.0,0.0,-0.002682119989903418,-0.09549357340336764,0.12656503218344572,-0.0409377700039649,0.08406831862192984,-0.014882130932692514,-0.009643605778183783,-0.04185857540725044,0.12406455456152335,-0.045709362513700114,-0.002711070519830763,-0.07190072143284443,1.0,0.06049534764516484,-0.00210367454925965,-0.10231595014490098,0.05829978219873435,-0.06503800381988796,,-0.08703019310484358,-0.08232474169816383,0.017829647654318066,0.06519049110363354,-0.030684770904477073,0.028511528044797407,-0.05195605902127682,0.10673154957959603,-0.07996160508444267,-0.037980059741207495,-0.00224725387946074,-0.0012601326130098707,-0.0021764554104462706,,,-0.0008153605925915727,0.0011077041608627217,,0.0016864321761468775,,,-0.5295306259095188,0.020877007402662292,-0.025302333561856537,-0.04395399848984598,-0.0031303959909815223,-0.0025991552651311,-0.5295306259095188
imu-data_angular_velocity.z,0.011337230223426618,0.007244536455555344,0.014839843351550983,-0.07084577555468052,-0.0018776298717387758,,-0.0024609711116758467,0.0,-0.0,0.05679049738023098,0.003463590047445189,0.1215050832939897,0.05650899551710858,0.057084640025805884,-0.16269739133008973,0.13243847752896115,0.008575561588174449,0.11642367621297708,0.05779225750734039,-0.03274152472751854,0.1943744986185453,0.06049534764516484,1.0,-0.022260988450195238,-0.025829584469771207,0.09146765021255032,0.09794270340563184,,-0.052331511251736226,-0.06340323771443557,0.01906637136763716,0.06490514056049952,0.039248146665319686,-0.11802201019473561,0.04167548838408907,0.017010630048408054,0.04849528596011188,-0.11815549129429001,-0.011313938196431157,0.025517664397378945,-0.010276094444719781,,,0.0028273186030648117,0.000326371261984685,,-0.003677374672677718,,,0.23725363817421735,0.00099722274407999,0.04892615887649235,0.06641239981884184,0.009360145260491079,0.022530052587403118,0.23725363817421735
rc-out_channels_0,0.06001356373435725,-0.04611662520407568,0.06221491298977291,-0.8223427005449032,-0.05217991035329188,,0.005623324849647303,0.0,-0.0,0.2792096068720177,0.010849978359150898,0.09297992419043934,0.06689349404511599,0.0175742938885843,0.04244198526004452,-0.045982564227671587,0.02282748854456462,0.0920701180987093,0.06694952037603817,-0.11484106973203329,0.04898918891204576,-0.00210367454925965,-0.022260988450195238,1.0,0.8093748231524562,0.7824806645357569,0.826402240773871,,0.2181748337156001,0.19537648510491026,-0.01515527530450058,0.5971287281965469,0.26123879124093163,0.03827380261947994,0.25048764361249903,-0.18421959110966654,0.1255625083387804,0.12865682944525336,0.0021341679105095946,-0.0014110496056343876,0.012236731192348539,,,0.1042964323166073,0.07089027125109322,,0.014348080290793335,,,0.19980165851914508,-0.01240928446755191,0.9171778945802955,0.8812212879612383,-0.0223599047643066,0.09102776883438601,0.19980165851914508
rc-out_channels_1,0.009983300588561615,-0.010255981217504833,0.055183863915791526,-0.7939469039393583,-0.048924517169326,,0.010152861464717522,0.0,-0.0,0.3019631997225221,0.06965508879945723,0.1802110674459839,-0.08421257352378891,-0.05468615968485129,0.05690797028284321,0.01197043523637727,0.058996710001188175,0.17744220041556166,-0.08719228518253452,0.048279564589872155,0.002046416593637661,-0.10231595014490098,-0.025829584469771207,0.8093748231524562,1.0,0.7130138395545453,0.732709199700359,,0.2774915012137804,0.24073051847013743,0.08628042166418676,0.5672447380241171,0.22310613408571034,-0.029481204450158147,0.2091757557260405,-0.10233256841058887,-0.0021131047251673114,0.22882008759536587,-0.011397784100921425,0.00964703218898231,0.0036142732869924744,,,0.10399297014639355,0.0724978223578004,,0.017673772977829332,,,0.20286165734020145,-0.008843870028888536,0.8665784909793848,0.8116105360655961,-0.03213040656952403,0.07410956999222776,0.20286165734020145
rc-out_channels_2,0.099780113016403,-0.061007552506776086,0.058456340275690924,-0.8888717479891238,-0.043634238692344895,,0.0030618617268045275,0.0,-0.0,0.24416092612902238,-0.009375423319756842,0.2136766514968264,0.19366303921146336,0.073864328909677,-0.04574077247422916,-0.014246789979538812,-0.0060292302811223225,0.21306960908489997,0.193258371781949,-0.22127275115976078,-0.008328400560231196,0.05829978219873435,0.09146765021255032,0.7824806645357569,0.7130138395545453,1.0,0.8940137874919767,,0.24183461485435032,0.2240651601124131,-0.10271826776419735,0.7086147439551638,0.2601812373270343,-0.0009533030844439253,0.25282632502667646,-0.18167404047039903,0.2400414570753612,-0.1287346864393521,0.015674912008523306,-0.00815585121531926,0.016787783249269442,,,0.09776718953252485,0.0635737988634001,,0.007278788618694334,,,0.2312478349081379,-0.020117052043637312,0.9373283900219886,0.9583325011987466,-0.022760719995509365,0.08744893883522543,0.2312478349081379
